inner_id,outer_fold,library_run,query_run,k,beta,late_q,mode,stage,num_points,wear_min_um,wear_max_um,mae_um,rmse_um,mean_residual_um,underest_ratio
fold1:c4->c1,fold1,c4,c1,3,,0.5,delta-knn-only@k3,early,73,91.88839721679688,105.43083953857422,1.460326075553894,1.6911745071411133,1.460326075553894,0.0
fold1:c4->c1,fold1,c4,c1,3,,0.5,delta-knn-only@k3,mid,73,105.7479248046875,131.43727111816406,4.350681781768799,4.410617351531982,4.350681781768799,0.0
fold1:c4->c1,fold1,c4,c1,3,,0.5,delta-knn-only@k3,late,73,131.8159637451172,165.1724090576172,6.48820686340332,6.594189167022705,6.48820686340332,0.0
fold1:c4->c1,fold1,c4,c1,3,0.5,0.5,delta-blend@k3_b05,early,73,91.88839721679688,105.43083953857422,1.1199015378952026,1.3765054941177368,0.8467053174972534,0.273972602739726
fold1:c4->c1,fold1,c4,c1,3,0.5,0.5,delta-blend@k3_b05,mid,73,105.7479248046875,131.43727111816406,2.85736346244812,2.8761162757873535,2.85736346244812,0.0
fold1:c4->c1,fold1,c4,c1,3,0.5,0.5,delta-blend@k3_b05,late,73,131.8159637451172,165.1724090576172,4.483399868011475,4.617724895477295,4.483399868011475,0.0
fold1:c4->c1,fold1,c4,c1,3,,0.8,delta-knn-only@k3,early,73,91.88839721679688,105.43083953857422,7.621609687805176,7.835981369018555,7.621609687805176,0.0
fold1:c4->c1,fold1,c4,c1,3,,0.8,delta-knn-only@k3,mid,73,105.7479248046875,131.43727111816406,7.001202583312988,7.003049850463867,7.001202583312988,0.0
fold1:c4->c1,fold1,c4,c1,3,,0.8,delta-knn-only@k3,late,73,131.8159637451172,165.1724090576172,6.872311115264893,6.947299957275391,6.872311115264893,0.0
fold1:c4->c1,fold1,c4,c1,3,0.5,0.8,delta-blend@k3_b05,early,73,91.88839721679688,105.43083953857422,3.9421546459198,4.1388139724731445,3.927347183227539,0.0273972602739726
fold1:c4->c1,fold1,c4,c1,3,0.5,0.8,delta-blend@k3_b05,mid,73,105.7479248046875,131.43727111816406,4.18262243270874,4.184839248657227,4.18262243270874,0.0
