inner_id,outer_fold,library_run,query_run,k,beta,late_q,mode,library_wear_threshold_um,mse_full_raw,rmse_full_raw,mae_full_raw,valid_points
fold2:c6->c4,fold2,c6,c4,5,,0.0,delta-knn-only@k5,111.19049835205078,8.090978622436523,2.8444645581262784,2.3154666423797607,219
fold2:c6->c4,fold2,c6,c4,5,0.3,0.0,delta-blend@k5_b03,111.19049835205078,5.536473274230957,2.3529711588183475,2.154731273651123,219
fold2:c6->c4,fold2,c6,c4,5,0.5,0.0,delta-blend@k5_b05,111.19049835205078,2.240051507949829,1.4966801622089567,1.4030834436416626,219
fold2:c6->c4,fold2,c6,c4,5,0.7,0.0,delta-blend@k5_b07,111.19049835205078,2.164654493331909,1.4712764843264197,1.2163079977035522,219
fold2:c6->c4,fold2,c6,c4,5,1.0,0.0,delta-blend@k5_b10,111.19049835205078,8.090978622436523,2.8444645581262784,2.3154666423797607,219
fold2:c6->c4,fold2,c6,c4,7,,0.0,delta-knn-only@k7,111.19049835205078,8.135066986083984,2.8522038822784013,2.321821451187134,219
fold2:c6->c4,fold2,c6,c4,7,0.3,0.0,delta-blend@k7_b03,111.19049835205078,5.52525520324707,2.3505861403588404,2.1522328853607178,219
fold2:c6->c4,fold2,c6,c4,7,0.5,0.0,delta-blend@k7_b05,111.19049835205078,2.2329909801483154,1.4943195709580717,1.400728702545166,219
fold2:c6->c4,fold2,c6,c4,7,0.7,0.0,delta-blend@k7_b07,111.19049835205078,2.1710691452026367,1.4734548331057307,1.2177709341049194,219
fold2:c6->c4,fold2,c6,c4,7,1.0,0.0,delta-blend@k7_b10,111.19049835205078,8.135066986083984,2.8522038822784013,2.321821451187134,219
fold2:c6->c4,fold2,c6,c4,10,,0.0,delta-knn-only@k10,111.19049835205078,8.19655704498291,2.862962983516013,2.3296058177948,219
fold2:c6->c4,fold2,c6,c4,10,0.3,0.0,delta-blend@k10_b03,111.19049835205078,5.513612747192383,2.3481083337853863,2.1495521068573,219
fold2:c6->c4,fold2,c6,c4,10,0.5,0.0,delta-blend@k10_b05,111.19049835205078,2.2279179096221924,1.492621154085052,1.3990790843963623,219
fold2:c6->c4,fold2,c6,c4,10,0.7,0.0,delta-blend@k10_b07,111.19049835205078,2.18402361869812,1.4778442471039093,1.221269965171814,219
fold2:c6->c4,fold2,c6,c4,10,1.0,0.0,delta-blend@k10_b10,111.19049835205078,8.196556091308594,2.86296281696228,2.3296058177948,219
fold2:c6->c4,fold2,c6,c4,3,,0.5,delta-knn-only@k3,130.439697265625,15.413803100585938,3.9260416580298707,3.6020150184631348,219
fold2:c6->c4,fold2,c6,c4,3,0.3,0.5,delta-blend@k3_b03,130.439697265625,9.125608444213867,3.0208622021227427,2.8585400581359863,219
fold2:c6->c4,fold2,c6,c4,3,0.5,0.5,delta-blend@k3_b05,130.439697265625,7.558946132659912,2.7493537663712746,2.3493175506591797,219
fold2:c6->c4,fold2,c6,c4,3,0.7,0.5,delta-blend@k3_b07,130.439697265625,8.682916641235352,2.9466789172278935,2.4255893230438232,219
fold2:c6->c4,fold2,c6,c4,3,1.0,0.5,delta-blend@k3_b10,130.439697265625,15.413801193237305,3.926041415119981,3.6020150184631348,219
fold2:c6->c4,fold2,c6,c4,5,,0.5,delta-knn-only@k5,130.439697265625,15.340056419372559,3.916638408044909,3.593947410583496,219
fold2:c6->c4,fold2,c6,c4,5,0.3,0.5,delta-blend@k5_b03,130.439697265625,9.109109878540039,3.0181301957569753,2.855384111404419,219
fold2:c6->c4,fold2,c6,c4,5,0.5,0.5,delta-blend@k5_b05,130.439697265625,7.5287699699401855,2.7438604137128015,2.3442773818969727,219
fold2:c6->c4,fold2,c6,c4,5,0.7,0.5,delta-blend@k5_b07,130.439697265625,8.636920928955078,2.938863884046874,2.4195244312286377,219
fold2:c6->c4,fold2,c6,c4,5,1.0,0.5,delta-blend@k5_b10,130.439697265625,15.340056419372559,3.916638408044909,3.593947410583496,219
fold2:c6->c4,fold2,c6,c4,7,,0.5,delta-knn-only@k7,130.439697265625,15.284303665161133,3.9095145050454962,3.5890700817108154,219
fold2:c6->c4,fold2,c6,c4,7,0.3,0.5,delta-blend@k7_b03,130.439697265625,9.083701133728027,3.013917904278089,2.8508167266845703,219
fold2:c6->c4,fold2,c6,c4,7,0.5,0.5,delta-blend@k7_b05,130.439697265625,7.490556716918945,2.736888144758376,2.3369648456573486,219
fold2:c6->c4,fold2,c6,c4,7,0.7,0.5,delta-blend@k7_b07,130.439697265625,8.589210510253906,2.9307354896431557,2.415076971054077,219
fold2:c6->c4,fold2,c6,c4,7,1.0,0.5,delta-blend@k7_b10,130.439697265625,15.284303665161133,3.9095145050454962,3.5890700817108154,219
fold2:c6->c4,fold2,c6,c4,10,,0.5,delta-knn-only@k10,130.439697265625,15.185652732849121,3.8968773053368158,3.5792417526245117,219
fold2:c6->c4,fold2,c6,c4,10,0.3,0.5,delta-blend@k10_b03,130.439697265625,9.04509449005127,3.0075063574415384,2.843834161758423,219
fold2:c6->c4,fold2,c6,c4,10,0.5,0.5,delta-blend@k10_b05,130.439697265625,7.4305033683776855,2.7258949664977346,2.325927734375,219
fold2:c6->c4,fold2,c6,c4,10,0.7,0.5,delta-blend@k10_b07,130.439697265625,8.511140823364258,2.9173859572165384,2.4072399139404297,219
fold2:c6->c4,fold2,c6,c4,10,1.0,0.5,delta-blend@k10_b10,130.439697265625,15.185651779174805,3.8968771829729,3.5792415142059326,219
fold2:c6->c4,fold2,c6,c4,3,,0.8,delta-knn-only@k3,176.38914489746094,17.98865509033203,4.241303465956195,3.8921942710876465,219
fold2:c6->c4,fold2,c6,c4,3,0.3,0.8,delta-blend@k3_b03,176.38914489746094,9.291399002075195,3.048179621032067,2.897742986679077,219
